1,0,89,89,89
2,0,89,89,89
3,0,89,89,89
4,0,89,89,89
5,0,89,89,89
6,0,89,89,89
7,0,89,89,89
8,0,89,89,89
0,1,89,89,89
9,1,89,89,89
2,2,89,89,89
3,2,89,89,89
4,2,89,89,89
5,2,89,89,89
6,2,89,89,89
7,2,89,89,89
1,3,89,89,89
8,3,89,89,89
3,4,255,153,0
4,4,255,153,0
5,4,255,153,0
6,4,255,153,0
2,5,255,153,0
7,5,255,153,0
4,6,255,153,0
5,6,255,153,0
4,7,255,153,0
5,7,255,153,0
