0,0,255,255,0
1,0,255,255,0
2,0,255,255,0
3,0,255,255,0
4,0,255,255,0
0,1,255,255,0
0,2,255,255,0
0,3,255,255,0
1,3,255,255,0
2,3,255,255,0
3,3,255,255,0
4,4,255,255,0
4,5,255,255,0
0,6,255,255,0
1,6,255,255,0
2,6,255,255,0
3,6,255,255,0
