1,0,89,89,89
2,0,89,89,89
3,0,89,89,89
4,0,89,89,89
5,0,89,89,89
6,0,89,89,89
7,0,89,89,89
8,0,89,89,89
0,1,89,89,89
9,1,89,89,89
2,2,244,230,77
3,2,244,230,77
4,2,244,230,77
5,2,244,230,77
6,2,244,230,77
7,2,244,230,77
1,3,244,230,77
8,3,244,230,77
3,4,244,230,77
4,4,244,230,77
5,4,244,230,77
6,4,244,230,77
2,5,244,230,77
7,5,244,230,77
4,6,244,230,77
5,6,244,230,77
4,7,244,230,77
5,7,244,230,77
