6,2,255,255,0
7,2,255,255,0
8,2,255,255,0
9,3,255,255,0
5,3,255,255,0
5,4,255,255,0
5,5,255,255,0
5,6,255,255,0
6,7,255,255,0
7,7,255,255,0
8,7,255,255,0
9,6,255,255,0
